datetime,symbol,open,high,low,close,volume
2020-10-14 03:00:00,BINANCE:NEARUSDT,1.3,1.88,1.05,1.1685,33930218.86000001
2020-10-15 03:00:00,BINANCE:NEARUSDT,1.1685,1.2522,1.0792,1.1209,11332956.19000001
2020-10-16 03:00:00,BINANCE:NEARUSDT,1.1222,1.1524,0.812,0.8171,18486274.59000001
2020-10-17 03:00:00,BINANCE:NEARUSDT,0.8171,0.8649,0.72,0.8073,11674014.52999999
2020-10-18 03:00:00,BINANCE:NEARUSDT,0.8074,0.8753,0.8007,0.8692,5960006.24999999
2020-10-19 03:00:00,BINANCE:NEARUSDT,0.8703,0.871,0.765,0.7993,5584352.53
2020-10-20 03:00:00,BINANCE:NEARUSDT,0.7993,0.81,0.67,0.6757,7513041.18000001
2020-10-21 03:00:00,BINANCE:NEARUSDT,0.6774,0.7475,0.6731,0.7044,7268329.25
2020-10-22 03:00:00,BINANCE:NEARUSDT,0.7045,0.7881,0.7042,0.7484,5704822.9
2020-10-23 03:00:00,BINANCE:NEARUSDT,0.7479,0.7535,0.6862,0.7271,3774042.75
2020-10-24 03:00:00,BINANCE:NEARUSDT,0.7263,0.7585,0.7052,0.7391,3236181.66
2020-10-25 03:00:00,BINANCE:NEARUSDT,0.7389,0.8581,0.729,0.8444,11721841.24999999
2020-10-26 03:00:00,BINANCE:NEARUSDT,0.8456,0.8567,0.7396,0.7784,7675162.26
2020-10-27 03:00:00,BINANCE:NEARUSDT,0.7803,0.8068,0.7447,0.7598,4825820.98
2020-10-28 03:00:00,BINANCE:NEARUSDT,0.7609,0.7785,0.681,0.7,5748696.55
2020-10-29 03:00:00,BINANCE:NEARUSDT,0.7006,0.7246,0.6702,0.6895,5560173.67000001
2020-10-30 03:00:00,BINANCE:NEARUSDT,0.69,0.7042,0.6127,0.6306,7402852.45
2020-10-31 03:00:00,BINANCE:NEARUSDT,0.6304,0.6564,0.6184,0.6385,4194888.74
2020-11-01 03:00:00,BINANCE:NEARUSDT,0.6386,0.6568,0.6,0.635,8584893.91
2020-11-02 03:00:00,BINANCE:NEARUSDT,0.6361,0.6517,0.5976,0.6064,16305764.57999998
2020-11-03 03:00:00,BINANCE:NEARUSDT,0.6059,0.6123,0.5573,0.5621,5823630.76000001
2020-11-04 03:00:00,BINANCE:NEARUSDT,0.5629,0.5644,0.5246,0.5338,6931955.77000001
2020-11-05 03:00:00,BINANCE:NEARUSDT,0.5342,0.7179,0.5336,0.6912,14869185.28
2020-11-06 03:00:00,BINANCE:NEARUSDT,0.6914,0.765,0.6881,0.7193,12581256.17
2020-11-07 03:00:00,BINANCE:NEARUSDT,0.7198,0.7932,0.6697,0.6961,14821653.13
