datetime,symbol,open,high,low,close,volume
2020-11-04 03:00:00,BINANCE:AXSUSDT,0.1,0.29,0.1,0.14583,69822782.79999994
2020-11-05 03:00:00,BINANCE:AXSUSDT,0.14617,0.15082,0.1262,0.1345,22903843.70000005
2020-11-06 03:00:00,BINANCE:AXSUSDT,0.1341,0.15029,0.121,0.144,15284791.00000001
2020-11-07 03:00:00,BINANCE:AXSUSDT,0.14312,0.16985,0.13418,0.14076,8860012.00000001
2020-11-08 03:00:00,BINANCE:AXSUSDT,0.14079,0.242,0.13844,0.19846,29086588.19999995
2020-11-09 03:00:00,BINANCE:AXSUSDT,0.19716,0.325,0.19716,0.27978,32159035.69999994
2020-11-10 03:00:00,BINANCE:AXSUSDT,0.27978,0.36917,0.245,0.26968,20424063.50000004
2020-11-11 03:00:00,BINANCE:AXSUSDT,0.27063,0.437,0.26243,0.354,26801310.5
2020-11-12 03:00:00,BINANCE:AXSUSDT,0.35035,0.38892,0.30277,0.31331,10879906.40000002
2020-11-13 03:00:00,BINANCE:AXSUSDT,0.31554,0.43,0.31554,0.394,12076359.3
2020-11-14 03:00:00,BINANCE:AXSUSDT,0.39405,0.6079,0.37142,0.56557,28978696.40000002
2020-11-15 03:00:00,BINANCE:AXSUSDT,0.56447,0.686,0.50371,0.59068,29184590.8
2020-11-16 03:00:00,BINANCE:AXSUSDT,0.59068,0.675,0.53652,0.55918,19747361.6
2020-11-17 03:00:00,BINANCE:AXSUSDT,0.56217,0.603,0.452,0.50246,18710138.80000002
2020-11-18 03:00:00,BINANCE:AXSUSDT,0.50245,0.57679,0.43225,0.51614,16066052.99999999
2020-11-19 03:00:00,BINANCE:AXSUSDT,0.5165,0.56,0.43334,0.43821,12250627.8
2020-11-20 03:00:00,BINANCE:AXSUSDT,0.44113,0.5462,0.43,0.49888,16837674.19999998
2020-11-21 03:00:00,BINANCE:AXSUSDT,0.49826,0.5366,0.45603,0.468,9591165.20000001
2020-11-22 03:00:00,BINANCE:AXSUSDT,0.46789,0.47339,0.4,0.42719,11438805.6
2020-11-23 03:00:00,BINANCE:AXSUSDT,0.42933,0.54697,0.412,0.51082,15343853.90000001
2020-11-24 03:00:00,BINANCE:AXSUSDT,0.51087,0.52198,0.435,0.47772,11088860.70000002
2020-11-25 03:00:00,BINANCE:AXSUSDT,0.47921,0.48725,0.39117,0.41597,6851373.0
2020-11-26 03:00:00,BINANCE:AXSUSDT,0.41693,0.41992,0.31562,0.37014,8374950.5
2020-11-27 03:00:00,BINANCE:AXSUSDT,0.37015,0.38429,0.33504,0.37727,6148455.29999999
2020-11-28 03:00:00,BINANCE:AXSUSDT,0.37906,0.445,0.37,0.42823,10358145.70000001
2020-11-29 03:00:00,BINANCE:AXSUSDT,0.42819,0.49598,0.40907,0.47698,9536281.0
2020-11-30 03:00:00,BINANCE:AXSUSDT,0.477,0.48998,0.43221,0.4567,9428590.59999998
2020-12-01 03:00:00,BINANCE:AXSUSDT,0.45644,0.465,0.4,0.41194,6617986.5
2020-12-02 03:00:00,BINANCE:AXSUSDT,0.40963,0.5172,0.4,0.49817,13288230.3
2020-12-03 03:00:00,BINANCE:AXSUSDT,0.49709,0.53646,0.48174,0.51208,6979046.70000001
2020-12-04 03:00:00,BINANCE:AXSUSDT,0.51188,0.5146,0.41896,0.43118,6632893.7
2020-12-05 03:00:00,BINANCE:AXSUSDT,0.42971,0.48464,0.42089,0.476,4706593.9
2020-12-06 03:00:00,BINANCE:AXSUSDT,0.47613,0.486,0.442,0.47941,3896628.1
2020-12-07 03:00:00,BINANCE:AXSUSDT,0.48108,0.5797,0.46771,0.56057,13081302.29999999
2020-12-08 03:00:00,BINANCE:AXSUSDT,0.56147,0.671,0.52196,0.57111,24113442.1
2020-12-09 03:00:00,BINANCE:AXSUSDT,0.57107,0.68298,0.55634,0.62749,16998699.7
2020-12-10 03:00:00,BINANCE:AXSUSDT,0.62744,0.639,0.55087,0.56381,7298080.59999999
2020-12-11 03:00:00,BINANCE:AXSUSDT,0.56465,0.578,0.497,0.55065,8110506.59999999
2020-12-12 03:00:00,BINANCE:AXSUSDT,0.55031,0.63,0.55031,0.57816,6355323.20000001
2020-12-13 03:00:00,BINANCE:AXSUSDT,0.57817,0.6194,0.56366,0.6139,4542419.9
2020-12-14 03:00:00,BINANCE:AXSUSDT,0.61377,0.669,0.57862,0.63805,8750266.6
2020-12-15 03:00:00,BINANCE:AXSUSDT,0.63933,0.7495,0.60796,0.72974,9886558.7
2020-12-16 03:00:00,BINANCE:AXSUSDT,0.72974,0.8,0.69053,0.74244,14892463.19999997
2020-12-17 03:00:00,BINANCE:AXSUSDT,0.74505,0.76968,0.685,0.712,10511328.5
2020-12-18 03:00:00,BINANCE:AXSUSDT,0.71136,0.84659,0.68001,0.8244,11035783.1
2020-12-19 03:00:00,BINANCE:AXSUSDT,0.8244,0.8564,0.74628,0.75768,6975018.69999999
2020-12-20 03:00:00,BINANCE:AXSUSDT,0.75758,0.78888,0.66165,0.68945,5208236.7
2020-12-21 03:00:00,BINANCE:AXSUSDT,0.68669,0.71688,0.5962,0.63978,5417548.80000001
2020-12-22 03:00:00,BINANCE:AXSUSDT,0.63973,0.6613,0.5868,0.65483,3625380.1
2020-12-23 03:00:00,BINANCE:AXSUSDT,0.6548,0.66,0.45876,0.54145,7727834.60000001
2020-12-24 03:00:00,BINANCE:AXSUSDT,0.53306,0.64853,0.46303,0.63999,9188878.20000001
2020-12-25 03:00:00,BINANCE:AXSUSDT,0.63934,0.6675,0.57679,0.59892,5203590.5
2020-12-26 03:00:00,BINANCE:AXSUSDT,0.59873,0.61819,0.53693,0.57927,3744838.9
2020-12-27 03:00:00,BINANCE:AXSUSDT,0.57993,0.62776,0.51865,0.59955,4635638.6
2020-12-28 03:00:00,BINANCE:AXSUSDT,0.59957,0.665,0.58184,0.59916,3858241.9
2020-12-29 03:00:00,BINANCE:AXSUSDT,0.59916,0.61099,0.52857,0.56057,2892515.8
2020-12-30 03:00:00,BINANCE:AXSUSDT,0.56458,0.5865,0.53089,0.53597,2428672.6
2020-12-31 03:00:00,BINANCE:AXSUSDT,0.5345,0.53973,0.5,0.53785,2442108.8
2021-01-01 03:00:00,BINANCE:AXSUSDT,0.53779,0.62359,0.51169,0.5931,6649976.9
2021-01-02 03:00:00,BINANCE:AXSUSDT,0.59309,0.62813,0.52867,0.54275,8519953.09999999
2021-01-03 03:00:00,BINANCE:AXSUSDT,0.53924,0.58346,0.52166,0.56523,4297246.6
