datetime,symbol,open,high,low,close,volume
2020-08-18 03:00:00,BINANCE:DOTUSDT,2.09,4.44,2.0,3.1,6039881.97
2020-08-19 03:00:00,BINANCE:DOTUSDT,3.1,3.1999,2.64,2.95,15895774.91999999
2020-08-20 03:00:00,BINANCE:DOTUSDT,2.9449,3.1111,2.6,2.9,11040863.59999999
2020-08-21 03:00:00,BINANCE:DOTUSDT,2.8978,3.09,2.6826,2.833,9765153.74
2020-08-22 03:00:00,BINANCE:DOTUSDT,2.8387,4.55,2.782,4.4546,41611476.50999998
2020-08-23 03:00:00,BINANCE:DOTUSDT,4.4756,4.4864,3.7032,3.9779,23845309.64999996
2020-08-24 03:00:00,BINANCE:DOTUSDT,3.9805,4.7983,3.78,4.5759,25843953.12000003
2020-08-25 03:00:00,BINANCE:DOTUSDT,4.5759,5.77,4.48,5.5412,39457369.98999989
2020-08-26 03:00:00,BINANCE:DOTUSDT,5.5412,6.57,5.1015,6.0708,37811519.74000004
2020-08-27 03:00:00,BINANCE:DOTUSDT,6.0708,6.8,5.2001,5.6547,42626336.42
2020-08-28 03:00:00,BINANCE:DOTUSDT,5.6569,6.35,5.462,6.1812,24019172.63000006
2020-08-29 03:00:00,BINANCE:DOTUSDT,6.1769,6.556,6.0032,6.1333,15360444.96000001
2020-08-30 03:00:00,BINANCE:DOTUSDT,6.1339,6.251,5.6999,5.8912,13266535.91000001
2020-08-31 03:00:00,BINANCE:DOTUSDT,5.8875,6.4662,5.7541,6.2718,13564047.71
2020-09-01 03:00:00,BINANCE:DOTUSDT,6.2712,6.8619,6.12,6.239,16330264.82000002
2020-09-02 03:00:00,BINANCE:DOTUSDT,6.24,6.4472,5.58,6.1374,15500500.04000004
2020-09-03 03:00:00,BINANCE:DOTUSDT,6.1375,6.3325,5.5471,5.6743,21239867.51
2020-09-04 03:00:00,BINANCE:DOTUSDT,5.6743,5.99,4.5,5.1019,28314850.39
2020-09-05 03:00:00,BINANCE:DOTUSDT,5.0987,5.3147,3.5321,4.1456,32791302.31000006
2020-09-06 03:00:00,BINANCE:DOTUSDT,4.1456,4.921,3.7298,4.784,23608694.53999997
2020-09-07 03:00:00,BINANCE:DOTUSDT,4.7849,4.8367,4.001,4.5944,16089613.82000001
2020-09-08 03:00:00,BINANCE:DOTUSDT,4.5967,4.6339,4.1067,4.2787,10449746.7
2020-09-09 03:00:00,BINANCE:DOTUSDT,4.2657,4.7935,4.077,4.7003,11225976.14000001
2020-09-10 03:00:00,BINANCE:DOTUSDT,4.7003,4.8894,4.4308,4.5796,9912392.07
2020-09-11 03:00:00,BINANCE:DOTUSDT,4.5781,4.75,4.31,4.6498,9013005.18000001
2020-09-12 03:00:00,BINANCE:DOTUSDT,4.6433,5.296,4.4998,5.1385,12566058.18000001
2020-09-13 03:00:00,BINANCE:DOTUSDT,5.1379,5.4771,4.7668,5.3213,16262645.74000002
