datetime,symbol,open,high,low,close,volume
2018-05-31 03:00:00,BINANCE:XLMUSDT,0.28021,0.306,0.28021,0.29568,13858336.58000001
2018-06-01 03:00:00,BINANCE:XLMUSDT,0.29567,0.29999,0.27963,0.28863,20363494.36000004
2018-06-02 03:00:00,BINANCE:XLMUSDT,0.28869,0.30489,0.28812,0.2974,21831274.53000003
2018-06-03 03:00:00,BINANCE:XLMUSDT,0.29741,0.312,0.29651,0.30405,21640031.26000001
2018-06-04 03:00:00,BINANCE:XLMUSDT,0.30406,0.31104,0.28501,0.2908,17487526.89
2018-06-05 03:00:00,BINANCE:XLMUSDT,0.29022,0.29876,0.27801,0.29403,15259665.06999997
2018-06-06 03:00:00,BINANCE:XLMUSDT,0.29403,0.30151,0.28817,0.2995,15572839.02999999
2018-06-07 03:00:00,BINANCE:XLMUSDT,0.29959,0.3062,0.29,0.29298,17873474.33999997
2018-06-08 03:00:00,BINANCE:XLMUSDT,0.29284,0.29542,0.28471,0.28698,17749233.55000001
2018-06-09 03:00:00,BINANCE:XLMUSDT,0.28698,0.29135,0.27777,0.28027,18505595.51999998
2018-06-10 03:00:00,BINANCE:XLMUSDT,0.28027,0.287,0.23681,0.24402,20539255.42000002
2018-06-11 03:00:00,BINANCE:XLMUSDT,0.24472,0.258,0.23377,0.25332,15650347.87000001
2018-06-12 03:00:00,BINANCE:XLMUSDT,0.25329,0.25332,0.213,0.22717,17130990.60000001
2018-06-13 03:00:00,BINANCE:XLMUSDT,0.22717,0.23056,0.20331,0.21839,18906513.50999999
2018-06-14 03:00:00,BINANCE:XLMUSDT,0.2184,0.2438,0.21641,0.2399,22050182.14999998
2018-06-15 03:00:00,BINANCE:XLMUSDT,0.23993,0.24238,0.22799,0.22899,18277900.32999999
2018-06-16 03:00:00,BINANCE:XLMUSDT,0.22883,0.23374,0.22231,0.22953,14746164.21000001
2018-06-17 03:00:00,BINANCE:XLMUSDT,0.2299,0.23382,0.22571,0.22814,14393871.3
2018-06-18 03:00:00,BINANCE:XLMUSDT,0.22815,0.24051,0.21955,0.23262,17161710.05999999
2018-06-19 03:00:00,BINANCE:XLMUSDT,0.23302,0.24054,0.22979,0.23409,15353618.48000001
2018-06-20 03:00:00,BINANCE:XLMUSDT,0.23409,0.23673,0.22341,0.23067,15856602.14999999
2018-06-21 03:00:00,BINANCE:XLMUSDT,0.23099,0.23565,0.225,0.22643,15045869.00000002
2018-06-22 03:00:00,BINANCE:XLMUSDT,0.22642,0.22727,0.19597,0.2004,20380324.97000001
2018-06-23 03:00:00,BINANCE:XLMUSDT,0.2004,0.20543,0.195,0.20212,13574938.66
2018-06-24 03:00:00,BINANCE:XLMUSDT,0.20212,0.20242,0.17607,0.19277,22024662.28000004
2018-06-25 03:00:00,BINANCE:XLMUSDT,0.19278,0.20343,0.18663,0.19751,21302401.72999999
2018-06-26 03:00:00,BINANCE:XLMUSDT,0.19751,0.19832,0.18286,0.18345,12781347.82
2018-06-27 03:00:00,BINANCE:XLMUSDT,0.18345,0.19309,0.18028,0.19036,15759160.53
2018-06-28 03:00:00,BINANCE:XLMUSDT,0.19101,0.19251,0.17462,0.17702,18088683.00000001
2018-06-29 03:00:00,BINANCE:XLMUSDT,0.17667,0.1897,0.17062,0.18653,21507808.72000002
