datetime,symbol,open,high,low,close,volume
2020-10-15 03:00:00,BINANCE:FILUSDT,10.0,430.0,10.0,62.5418,1083589.84
2020-10-16 03:00:00,BINANCE:FILUSDT,62.5902,75.8725,38.8302,44.348,1696876.76
2020-10-17 03:00:00,BINANCE:FILUSDT,44.3512,50.6273,40.3325,42.24,672950.78
2020-10-18 03:00:00,BINANCE:FILUSDT,42.2364,42.3136,31.7722,32.4049,593629.16
2020-10-19 03:00:00,BINANCE:FILUSDT,32.3569,35.0,29.9321,33.9755,814098.46
2020-10-20 03:00:00,BINANCE:FILUSDT,33.9203,34.0,30.1783,31.175,310168.39
2020-10-21 03:00:00,BINANCE:FILUSDT,31.1293,31.8875,26.5013,26.5028,455344.06
2020-10-22 03:00:00,BINANCE:FILUSDT,26.5197,26.8362,22.6,23.739,703079.84
2020-10-23 03:00:00,BINANCE:FILUSDT,23.707,25.7,20.6023,23.8771,832249.99
2020-10-24 03:00:00,BINANCE:FILUSDT,23.8806,26.7346,22.257,25.8076,772683.6
2020-10-25 03:00:00,BINANCE:FILUSDT,25.7672,39.7777,25.3386,38.6663,1500278.48
2020-10-26 03:00:00,BINANCE:FILUSDT,38.7826,40.8939,31.9795,33.7887,1061248.86
2020-10-27 03:00:00,BINANCE:FILUSDT,33.854,37.9,32.6056,35.1693,571656.41
2020-10-28 03:00:00,BINANCE:FILUSDT,35.1506,36.5,32.6309,33.6161,552030.18
2020-10-29 03:00:00,BINANCE:FILUSDT,33.5782,34.1836,31.8001,32.52,614406.89
2020-10-30 03:00:00,BINANCE:FILUSDT,32.52,32.52,28.5677,29.2175,956640.96
2020-10-31 03:00:00,BINANCE:FILUSDT,29.2173,32.431,28.1306,31.2848,677740.01
2020-11-01 03:00:00,BINANCE:FILUSDT,31.3196,31.8877,30.5975,31.6076,334260.05
2020-11-02 03:00:00,BINANCE:FILUSDT,31.5645,31.9782,29.36,29.6401,661737.85
2020-11-03 03:00:00,BINANCE:FILUSDT,29.6254,29.685,27.9081,28.8364,603170.03
2020-11-04 03:00:00,BINANCE:FILUSDT,28.8386,29.5325,28.1668,28.8967,549375.41
2020-11-05 03:00:00,BINANCE:FILUSDT,28.8979,30.2522,28.3853,29.3544,628207.45
2020-11-06 03:00:00,BINANCE:FILUSDT,29.3518,33.3,29.1761,31.6801,1324665.71
2020-11-07 03:00:00,BINANCE:FILUSDT,31.7016,33.3249,29.3275,29.9356,1342540.77
2020-11-08 03:00:00,BINANCE:FILUSDT,29.9355,31.1902,29.5915,30.7588,356552.66
2020-11-09 03:00:00,BINANCE:FILUSDT,30.7588,32.3992,30.3332,31.2188,678300.25
2020-11-10 03:00:00,BINANCE:FILUSDT,31.2116,31.3165,30.2852,30.3614,711348.49
2020-11-11 03:00:00,BINANCE:FILUSDT,30.3614,30.9654,29.8457,30.0939,553179.49
2020-11-12 03:00:00,BINANCE:FILUSDT,30.1095,30.3338,28.6667,29.4952,602392.94
2020-11-13 03:00:00,BINANCE:FILUSDT,29.4851,30.0507,29.0847,29.155,432455.91
2020-11-14 03:00:00,BINANCE:FILUSDT,29.16,29.4685,28.4731,29.2753,504114.99
2020-11-15 03:00:00,BINANCE:FILUSDT,29.2825,29.3447,27.4413,27.7306,534821.82
2020-11-16 03:00:00,BINANCE:FILUSDT,27.7306,28.016,27.1839,27.448,603708.65
2020-11-17 03:00:00,BINANCE:FILUSDT,27.4414,30.0167,27.3292,29.111,874683.52
2020-11-18 03:00:00,BINANCE:FILUSDT,29.1068,29.7911,27.7213,28.8206,779951.97
2020-11-19 03:00:00,BINANCE:FILUSDT,28.8202,29.3398,28.3821,28.8326,369770.07
2020-11-20 03:00:00,BINANCE:FILUSDT,28.8452,30.0,28.7314,29.0516,625457.86
2020-11-21 03:00:00,BINANCE:FILUSDT,29.0497,31.1452,28.8075,29.9369,1071209.41
2020-11-22 03:00:00,BINANCE:FILUSDT,29.9369,30.2187,28.5873,28.9382,685662.82
2020-11-23 03:00:00,BINANCE:FILUSDT,28.9279,29.48,28.7314,29.1832,528273.79
2020-11-24 03:00:00,BINANCE:FILUSDT,29.1856,31.0,29.0002,29.7757,1081887.21
2020-11-25 03:00:00,BINANCE:FILUSDT,29.7589,35.3122,29.5,31.0128,2098325.9
2020-11-26 03:00:00,BINANCE:FILUSDT,30.9917,32.0301,28.8302,29.8835,1725341.81
2020-11-27 03:00:00,BINANCE:FILUSDT,29.8926,30.5211,29.2857,29.9387,578586.52
2020-11-28 03:00:00,BINANCE:FILUSDT,29.9194,30.3754,29.6572,29.943,400740.0
2020-11-29 03:00:00,BINANCE:FILUSDT,29.9428,30.2,29.7272,30.0018,271826.75
2020-11-30 03:00:00,BINANCE:FILUSDT,30.0193,30.8965,30.0016,30.3751,639113.1
2020-12-01 03:00:00,BINANCE:FILUSDT,30.3768,31.9769,29.7195,30.323,819376.45
2020-12-02 03:00:00,BINANCE:FILUSDT,30.3229,31.2971,30.1,30.5754,644848.67
2020-12-03 03:00:00,BINANCE:FILUSDT,30.5613,30.9001,30.2109,30.4246,468646.74
2020-12-04 03:00:00,BINANCE:FILUSDT,30.4205,30.5283,28.9173,29.0085,663311.68
2020-12-05 03:00:00,BINANCE:FILUSDT,29.0061,30.1836,28.9174,29.8579,378043.89
2020-12-06 03:00:00,BINANCE:FILUSDT,29.8593,30.0782,29.0152,29.3247,309980.14
2020-12-07 03:00:00,BINANCE:FILUSDT,29.3252,34.0,29.2744,30.473,1383098.17
2020-12-08 03:00:00,BINANCE:FILUSDT,30.4823,30.9461,29.7,29.937,929012.5
2020-12-09 03:00:00,BINANCE:FILUSDT,29.9322,31.4006,29.6552,30.5,1331319.47
2020-12-10 03:00:00,BINANCE:FILUSDT,30.5001,32.8,30.4599,30.538,1475987.52
2020-12-11 03:00:00,BINANCE:FILUSDT,30.538,30.7236,29.814,29.8306,998641.15
2020-12-12 03:00:00,BINANCE:FILUSDT,29.8293,30.3438,29.7696,29.9157,475286.21
2020-12-13 03:00:00,BINANCE:FILUSDT,29.9156,30.3549,29.8509,29.99,313538.96
2020-12-14 03:00:00,BINANCE:FILUSDT,29.9843,30.1557,29.087,29.3347,535083.87
2020-12-15 03:00:00,BINANCE:FILUSDT,29.3385,29.793,29.03,29.1237,457502.22
2020-12-16 03:00:00,BINANCE:FILUSDT,29.1237,29.5313,27.822,28.416,691678.7
2020-12-17 03:00:00,BINANCE:FILUSDT,28.4112,29.4608,28.2832,28.4405,723195.22
2020-12-18 03:00:00,BINANCE:FILUSDT,28.4366,28.8596,28.3101,28.4577,352202.43
2020-12-19 03:00:00,BINANCE:FILUSDT,28.4601,28.8968,28.0806,28.2008,504450.37
2020-12-20 03:00:00,BINANCE:FILUSDT,28.1994,28.4891,27.9342,28.3891,260830.23
2020-12-21 03:00:00,BINANCE:FILUSDT,28.3897,28.3967,23.8392,24.9963,1345102.04
2020-12-22 03:00:00,BINANCE:FILUSDT,24.992,25.5892,24.4,24.6213,1231062.98
2020-12-23 03:00:00,BINANCE:FILUSDT,24.6215,25.0122,21.2126,22.3358,1171948.67
2020-12-24 03:00:00,BINANCE:FILUSDT,22.3349,24.4495,21.8151,23.6991,952827.63
2020-12-25 03:00:00,BINANCE:FILUSDT,23.683,24.5903,23.12,24.349,1254489.78
2020-12-26 03:00:00,BINANCE:FILUSDT,24.3496,24.3785,23.4349,23.5652,318833.86
2020-12-27 03:00:00,BINANCE:FILUSDT,23.5656,23.6979,22.2223,22.236,712076.66
2020-12-28 03:00:00,BINANCE:FILUSDT,22.2373,23.1026,21.9515,21.9937,583942.93
2020-12-29 03:00:00,BINANCE:FILUSDT,21.9946,22.2755,19.959,20.4405,1136091.54
2020-12-30 03:00:00,BINANCE:FILUSDT,20.4486,22.0122,20.2212,21.5173,1012089.23
2020-12-31 03:00:00,BINANCE:FILUSDT,21.5175,26.2,21.0867,24.3284,1980304.58
2021-01-01 03:00:00,BINANCE:FILUSDT,24.3356,25.0,21.8948,22.2169,1975066.69
2021-01-02 03:00:00,BINANCE:FILUSDT,22.2144,23.2285,21.3368,21.7766,1085360.74
2021-01-03 03:00:00,BINANCE:FILUSDT,21.7669,21.9999,20.9397,21.4253,1149838.47
2021-01-04 03:00:00,BINANCE:FILUSDT,21.4398,22.98,20.9816,21.4059,1303846.94
2021-01-05 03:00:00,BINANCE:FILUSDT,21.4015,22.4576,21.0014,21.6019,1083908.33
2021-01-06 03:00:00,BINANCE:FILUSDT,21.6039,22.5778,21.5218,21.9407,953691.78
2021-01-07 03:00:00,BINANCE:FILUSDT,21.9407,22.967,21.7943,22.0598,1291722.6
2021-01-08 03:00:00,BINANCE:FILUSDT,22.0566,22.2902,20.8888,21.5989,737513.43
2021-01-09 03:00:00,BINANCE:FILUSDT,21.6045,22.6,21.34,22.0071,611335.11
2021-01-10 03:00:00,BINANCE:FILUSDT,22.005,24.3442,22.005,23.4251,2178920.9
2021-01-11 03:00:00,BINANCE:FILUSDT,23.4136,23.5433,20.9158,21.6398,1484914.44
2021-01-12 03:00:00,BINANCE:FILUSDT,21.6451,21.929,20.941,21.0413,813438.12
2021-01-13 03:00:00,BINANCE:FILUSDT,21.0435,21.9099,20.9602,21.7131,563074.33
2021-01-14 03:00:00,BINANCE:FILUSDT,21.7131,22.3102,21.3824,21.5738,773935.26
2021-01-15 03:00:00,BINANCE:FILUSDT,21.5778,22.2463,21.3222,21.5435,821873.19
2021-01-16 03:00:00,BINANCE:FILUSDT,21.5391,25.0384,21.5163,22.8433,2154282.19
2021-01-17 03:00:00,BINANCE:FILUSDT,22.8426,26.1297,22.4001,24.3442,3324552.24
2021-01-18 03:00:00,BINANCE:FILUSDT,24.3355,24.9271,23.51,23.7605,1575697.57
2021-01-19 03:00:00,BINANCE:FILUSDT,23.7654,24.2885,22.6451,22.6578,1392163.3
2021-01-20 03:00:00,BINANCE:FILUSDT,22.6481,23.1255,21.7,22.339,1313276.86
2021-01-21 03:00:00,BINANCE:FILUSDT,22.3399,22.7194,20.9083,21.3251,1091794.57
2021-01-22 03:00:00,BINANCE:FILUSDT,21.3251,23.3054,20.7176,22.2845,2190609.41
2021-01-23 03:00:00,BINANCE:FILUSDT,22.2926,23.5735,22.13,22.6979,1758652.81
2021-01-24 03:00:00,BINANCE:FILUSDT,22.7051,23.1669,22.4088,22.7027,996202.15
2021-01-25 03:00:00,BINANCE:FILUSDT,22.7029,23.0362,22.359,22.4279,929176.03
2021-01-26 03:00:00,BINANCE:FILUSDT,22.4278,22.75,21.8,22.1876,856507.16
2021-01-27 03:00:00,BINANCE:FILUSDT,22.2,22.2239,21.193,21.42,1006804.38
2021-01-28 03:00:00,BINANCE:FILUSDT,21.4197,22.0869,21.3011,21.8988,663617.54
2021-01-29 03:00:00,BINANCE:FILUSDT,21.8921,22.8761,21.8526,22.3086,1136239.9
2021-01-30 03:00:00,BINANCE:FILUSDT,22.308,22.5888,21.9787,22.0354,668206.1
